EalphaGamma,EalphaBetaASM,EEbeta,EEgamma,EEtheta,DASMalpha,psdBeta,EalphaGammaP,EalphaBetaASMP,EEbetaP,EEalphaP,DASMalphaP,Class
0.840312192872986,-0.163872017395682,-86.0691058447392,-6.6881662588894,-1840.34436364906,-0.0494362781856479,2.02439085957647,-1.54234556445487,0.262763998484368,18.1215372362822,-537.117643712569,0.0731195041503079,0
0.948575191632402,0.259075842228797,-105.738681703326,110.553542368478,-841.648886380619,-0.0195660149132011,-4.33605339454708,-22.5277691514424,39.1636978455835,335.275949747638,-948.584724940312,0.378082917397554,0
0.695922846349734,-4.23052492617435,143.602399850448,98.3842589798587,-933.806905980971,-0.165835471612812,-0.709833088249404,-43.2686253566339,-0.381017177430448,280.359053438311,-531.40992438102,0.38465330965412,0
0.610492975830552,-1.39719883618176,-234.205910141447,-147.856521761958,-433.807891320421,-0.109380800717448,-0.187913616312763,-3.61381635975559,0.95222422131981,-21.1650006263953,-505.917762617553,0.36334082483357,0
0.64557906528359,-0.332492917091729,-259.912398980696,-200.600842111513,-1818.04257684045,-0.126343386450968,0.0507490407436268,-3.47039727999325,0.342245485191459,67.980241055533,-614.128300722807,0.438513215306803,0
0.319734252204514,-0.331398213192154,91.2672815790665,-261.221141398169,-2010.48086710217,-0.0351184472085349,3.11299012705613,28.4524556817916,1.17929852364473,652.529256553293,-282.571951031669,0.343327063216693,0
0.357503633294917,-0.172119227962521,-49.5181841468238,-111.607176978941,-458.491947010705,-0.245245289352334,-0.433263645083956,14.5310399905113,0.487730612099129,367.766122357079,-635.922855881341,0.230643545777581,0
0.539999338835948,-0.284089720269988,-324.508891399888,32.5203836543369,-863.120849878069,-0.0972078335276236,-1.13411671397415,-5.35258746051601,0.335161410893498,106.464209563233,-1259.1537852545,0.484991029378142,0
0.0217576479179343,-0.0170557825446053,-524.17650076322,70.76520968978,-673.59273412386,-0.218513863875248,0.201023448978697,22.5304217119039,2.38428903165801,181.53452246596,-166.58322975631,-0.0439091390967872,1
-0.886586213180539,0.468036139470257,-193.285137017498,175.174113564048,256.853381711637,-0.0813847224570559,2.48566433880261,102.689661305241,174.24816314271,565.981553795082,-1097.5994416207,-0.0649062644711282,1
-0.945857902193767,-8.96537608554699,-67.1367611355254,429.744223121059,450.260100999509,-0.0798136264402229,3.83646485285177,13.8956830361516,-1.57472248757722,971.899682940446,-1237.70484685508,-0.120441378753883,1
-1.18986721242041,-2.97841733203379,259.641348698144,158.431522450406,449.419878610173,-0.0406122756494374,2.50189780836367,16.9232970866014,4.69960606370839,844.025433709099,-1024.45668516547,-0.0372274910205697,1
-1.39444523008883,-0.714373026884699,-186.864567483513,160.934324211128,55.4963450856776,0.0137346178727993,6.10536817127093,16.7676204353354,1.54250816109506,315.319336463488,-1211.17120705992,-0.12997611239365,1
-1.32686510606613,-1.3116456283857,-53.7997096499512,-290.605000005329,275.968562222657,-0.0768299373478099,10.2722615753566,15.9976851327204,5.46525957410597,338.860031560691,-935.06930892847,-0.157619558045845,1
-1.76757427261565,-0.453615101502605,277.044607179521,23.3271982685765,812.543331466826,-0.0501400797864089,7.50572532722362,20.521981978118,1.94593598787334,455.002813173791,-1171.98468176206,-0.131478320213136,1
-1.40773680901548,-0.515154477283306,-397.720833558633,27.5788317021143,202.285763728747,-0.125208892561487,7.86721859388742,13.535052315046,1.83299833619942,258.618283768001,-1277.80960418523,-0.120745998104489,1
-0.973435673007817,0.294470085626408,163.242279256088,-224.675345781994,-286.572136228604,0.704040225274191,4.50056334567337,-3.50796631068712,93.5654516648427,198.343285515928,958.033597131696,-0.316779098533339,0
-16.3935309501398,0.168151505172116,116.755894897407,-564.166755004257,-132.621002124823,0.642792074353558,30.5316945186994,-1.99495459968166,-0.98738108023108,409.717321455633,-273.320997915809,-0.0347700021305264,0
-7.95322073242734,0.113967022070783,384.180305698452,-823.071787939803,888.623507717793,0.684971788201998,28.9148033367677,-2.1894329150056,-0.474171037322429,467.451815974329,653.143369628886,0.0613047860109126,0
-15.1144261404446,0.116127959323759,395.760201682466,-734.672758816499,766.616473778175,0.72922317641845,29.7643996920635,-2.30573021254482,6.4670323558003,432.690719012951,313.119847973925,0.023985096421578,0
-2.29579784027053,0.104211397415507,80.8482857422896,-936.207821759288,293.276328583459,0.861373568967847,23.3614059825466,-2.74648298886328,-12.8025957636433,222.556677284412,538.723456517604,-0.0949069147133383,0
-2.71407807119186,0.136797019798898,-30.2236014022474,-1061.21920074983,77.0639556495207,0.948412800819422,24.7235706834382,-2.45193436081839,-15.2763343956446,328.410962502367,167.443514216659,0.149656118182855,0
-1.80951126948085,0.108178205413695,17.4816894709038,-1136.21087627957,-579.533843423078,0.940014364325203,20.6495059165244,-1.86586864966938,-29.8509179458907,351.464382582008,346.016059480618,-0.0424121209106367,0
-6.3969981551137,0.0995991247720841,-319.472723516055,-644.464533042057,729.243175888094,0.838226935211963,13.9472360832874,-1.64149458343633,-3.00871335250758,150.512040045325,297.837202708937,0.0862224466547836,0
2.48242343220616,0.484081433175504,-347.235569785473,-78.6667503925801,-30.5499998094856,0.365681953028119,7.99975831651912,-0.783268811777753,195.69286200254,-408.899316819892,-250.920772360552,-0.117852096173011,1
3.28182037780057,0.102611993095316,-92.4648104582757,-479.102298442118,-197.169893472252,0.622438658122408,13.4135930189921,-0.390020633561899,-0.436988605499145,216.389041821833,-970.145734468328,-0.00736386693893287,1
5.12956579217793,0.0794785278718938,-106.6513344874,-270.473873259118,-281.198872387338,0.440217135392754,12.608797099347,-0.978639086504369,-0.449842605826706,-27.3787136586216,-134.312801050721,0.0865016237643061,1
2.86846501739174,0.0846787125134384,-41.0444492708593,-171.452593586499,174.730380190891,0.319555463306584,8.6600435930879,-0.816547826418949,5.95568269609426,77.0556707606065,-266.598186194973,0.300356095709224,1
3.13652853546547,0.0925640815554923,406.845635171396,-197.197632692496,-380.988486408121,0.170550398627131,5.51919028725547,-0.809901847405079,-9.44732576884926,192.311197385077,-1210.67252549735,0.333629330029674,1
6.04421643631612,0.117970180849344,77.3599621234316,-195.075849423722,506.406878058406,0.428900143619646,5.46631172409121,-0.741275033241663,-10.8991794253719,22.6361075601981,-85.3573398283006,0.125886036918368,1
2.50229567754563,0.0922661290758295,-242.544438016608,127.787552952963,137.625416466475,0.141392770605927,7.54740795939452,-0.704542907543018,-24.3315649235623,324.116779772878,-918.981370081139,0.238800709674859,1
4.30005915962158,0.0914146274449203,-381.764335484155,-368.047168565352,-243.419856309969,0.197099668891444,4.56651146382609,-0.811145035369243,-2.6620614564375,160.981572629471,-319.525396021185,0.183361579733907,1
-1.17682221186107,0.286378662650686,-199.588930661088,460.919429021304,729.784263649843,-0.204719350821547,-3.73263338152849,7.75178457056278,-0.502992393252451,389.104252066623,-100.911684292696,-0.0156773812256628,0
-0.880214956229512,0.339347608221323,-365.740761819899,560.745735817578,373.665312482879,-0.459268235813823,2.78236355491259,3.19699933439066,-0.870233104510069,-114.338075653181,-833.214993312044,0.00709611873477067,0
-0.935963009395431,0.161106147022909,-258.570332656902,536.943757767816,665.317407250594,-0.542397465590823,13.4319478667928,3.41280796592318,0.208664422764978,51.6708849438528,-67.9727108448915,-0.207548832359918,0
-3.43457669938287,0.198101287117189,-592.135867367064,288.078993437322,1603.21147246633,-0.281373493841656,-3.25189860816023,1.89505606055307,0.157039265855298,108.513887126321,-738.593383526606,0.010279428621975,0
-6.95795276818104,0.0785637376989326,-186.665827195457,573.069893703378,163.448633178412,-0.123407776201586,2.31902572574736,1.84305867685444,0.242564897839714,130.578518550123,-77.8729887278387,0.0381077347199485,0
-8.64472787826062,0.128908880351596,-23.4519236117521,721.915979394033,741.53100133234,-0.0937765631127567,2.91422286068976,1.6803975588893,0.638638668903476,358.145776623191,-716.705354749036,0.00877346564302117,0
18.9503768030211,0.0835188835181138,15.3632369690949,506.090783695825,534.561319819275,0.100446079287439,2.52242949969576,1.82731266370976,0.286499680189358,80.6103819030704,-557.259706773062,-0.0944260034537301,0
-5.34209647484639,0.105510471506681,502.890700747899,648.949998554124,782.318449952008,-0.186503227556621,2.00726728904586,1.47253701095211,2.44029140743349,242.347242711874,-1144.7915436003,0.0126402553205414,0
51.8804517831386,-0.0298391688319472,-39.2467148202577,-259.307058454424,341.364904791886,0.164207441790893,-0.482782958855791,-1.65271168819357,0.0274821686093915,-436.035842171776,337.197654051784,-0.0983481063160419,1
0.250602646609349,-0.0326112148621704,-116.740093113574,72.1789729739739,411.827168156618,0.0896272752337341,1.24062748532512,-3.34877409855683,0.0811841192219818,-251.458998465891,270.771038758343,-0.167798540585456,1
0.256279482614877,-0.0284027001553898,162.485486516938,-24.2268677977536,528.576264088391,0.0746371612321233,4.6956555380911,-0.598543573741635,-0.0188784981312157,-403.705132839943,-32.7171264566223,-0.163786682517116,1
0.359231009997373,-0.0342636902861866,369.077419132804,149.773156844207,346.484449599051,0.0394109098784452,2.7424206199459,-0.107553480519551,-0.00349532786165667,-226.102954111369,-235.200094262716,-0.124988957957969,1
0.204257185642553,-0.00438665580346721,-291.870048622131,-234.372239030428,187.114948693932,-0.0244144536144062,1.19397723739424,-1.54654138960012,-0.0404114661172146,-409.541135635849,-338.224841888934,-0.0723045237298146,1
0.143155080247538,-0.00679375343174856,-141.684030029628,-93.0709146911995,-36.0550713227567,-0.0301571688915816,1.18613186800866,-0.214725470632336,-0.0200955493029263,-154.183249474472,-232.006573660457,-0.146513980325738,1
0.358779465899864,-0.012589124084611,213.360401550157,245.412962135093,356.861245250064,0.0968124663548595,6.14664963404905,-0.532179530004481,-0.0468801239131187,-324.348809542518,-442.065556006373,-0.183304282860993,1
0.382415522730335,-0.0203244836771469,127.318385038197,-9.99571735782774,-242.394910355482,-0.0106911598484785,4.89466704209255,-0.549118850352889,-0.370073836053614,-213.933416469597,-163.580679071567,-0.143135311239743,1
8.95052269178212,-0.389828244549298,-240.007631628338,146.477425551797,-566.130596246243,-0.013638615783593,2.73706858234246,1.45277971016613,-3.62616305089086,-171.76701138621,-1151.30804371471,0.144746436490841,0
0.699383667350017,-0.734032547367164,671.218491839483,169.856650331321,-541.170545086799,-0.127411774266981,5.68024763756295,-0.586958632074283,-0.139852472074274,-164.162526899385,-536.431503519641,0.258175094190223,0
1.03560925625489,-0.140749953451864,578.952786438391,-87.1955483505408,188.574161682964,-0.0512440083388619,21.6607716679118,-0.111598382402161,-0.00509369571676824,-506.185640614814,-519.814777838366,0.176835290826923,0
0.847832088387607,-0.0705406619182786,64.7579398204271,275.313408738728,-483.003017599425,0.0734800610978268,18.7101857690577,-0.695156559177975,-0.0299200161505131,-583.090660776033,-1172.73788155253,0.0759565862361353,0
1.10575634272173,-0.0756962466262917,199.809602109572,350.341271771073,-409.280718561018,-0.0272907020941249,16.5986755318505,-0.244730091534024,-0.0107317417990341,-411.57708262314,-303.468746291668,0.162860532236462,0
1.47972733927683,-0.0454373643094666,355.624447277749,-30.092687352042,-631.826100932829,-0.0273354988728558,10.9548915510842,-0.218621441903144,-0.0138567712582344,-586.904022081642,-720.244549904493,0.0705299708102456,0
2.33891368428178,-0.0556251749671171,39.2537004480146,-45.052275299935,-103.261595554262,-0.0553847566017822,14.5724257504044,-0.379366807799919,-0.03474204535681,-542.657565954731,-421.417412847026,0.115537589490619,0
-5.29383725483651,-0.0346691091161111,-195.75539261083,185.412264457613,-211.171485299894,-0.0668157077572982,10.9390690989682,-0.360057955085151,-0.0281783733482749,-665.893789123342,-341.743470068455,0.122728123933706,0
-0.0981147158194632,-0.0196181909146443,-134.88298423266,-157.596745908895,655.081769984427,-0.0459355985278711,-8.68337875648789,26.5585553224258,-27.8343388183757,-165.197932630263,-816.098100002571,0.187173123048666,1
0.43283969944218,0.566438781874212,69.4733491802308,67.9862945385903,-82.9148913617701,0.199523938137948,-17.0641076631695,2.04272066520612,0.705931694694506,-479.2733233949,-326.899678640706,0.504610233265656,1
-1.1248270539951,-0.0186987707369716,-615.318182786647,116.599308615505,1084.06190965418,0.175166635104303,-18.8575778083102,1.63055510964406,0.0597221654389661,-437.872895493574,-81.4634125462326,0.183825826622836,1
0.191078095198871,-0.00643948756376854,-94.1913645574969,-101.322813408386,50.7275115683133,0.186635146818726,-21.5683777611201,1.27673863813015,0.0464463258794031,-673.1504455302,-117.19098299116,0.239419883323764,1
0.528521332042814,-0.0643932137517003,-554.063009777747,202.526099265237,23.2062128079924,0.0155525414871722,-23.260317945013,3.69685821051643,0.078643454486696,-304.859797856221,-508.709545554148,-0.00827213799850846,1
0.316964350503904,-0.028301095003285,-238.202085874596,51.9643494734337,-22.7534241939811,0.0103708261810573,-22.1601029970338,3.34055533904914,0.0660229322175386,-554.828133692688,-583.254738271851,0.0564081384197652,1
0.548841288153726,-0.0633247753248819,-640.557130124227,309.575760520544,139.412280317363,-0.0319885116674201,-21.8048681654114,1.95856092338705,0.0895004759229914,-564.086491407139,-1185.02957243621,-0.097515664687037,1
0.495406773806192,-0.0428926582092202,-602.006023429622,15.93451124282,0.374911739187155,-0.152744749770664,-19.6839537945452,1.9521089222478,0.10631314113188,-620.686368124696,-707.233848087695,0.0638930708925103,1
-0.0646366342576264,-0.425216682363369,-273.294997470166,787.565389544787,-869.739322672298,0.082590946798236,-0.271515127183236,7.55696836497296,-5.00022946941363,-78.1808156871466,60.6327090979321,0.00482507220263129,0
-0.037362091276826,-0.716407840551351,-781.424709792213,920.343291188814,-908.287616986459,0.455676745638833,-0.101830199646472,57.0432657553022,0.876413290707575,-823.452977853443,-793.346608411281,-0.175644192352724,0
-0.0675970199622533,-1.76477956160133,-278.364446634385,1096.99206777806,-1081.44017520612,0.408630074159008,-0.506260373716366,4.84921178165091,-6.33582825109457,-343.711946853098,-277.94331193668,0.0695772653494118,0
-0.0378801153648362,-0.568995513454454,-384.308988908653,1067.34200996886,-605.093464671685,0.483103874601749,0.291769123950951,-9.37002568385235,7.73261135211042,-273.800517537637,376.627395818445,0.0710963004603529,0
-0.0463639513232782,-0.275795110974022,-616.996350765836,756.307823460937,-1620.04683722627,0.297545961208104,-0.569557564527336,17.2517711702242,-1.3696225849519,-354.909347262792,-870.141852331386,-0.0350045512728205,0
-0.0403585957777617,-0.268458769207872,-150.604513892795,1069.11150515027,-1220.10524558186,0.491505871295047,0.0353227411374699,-6.26725893668399,-2.05053571220669,-206.621943187196,-160.127514642652,-0.0937389166529783,0
-0.0435492578679585,-0.774190247367794,-242.749819068053,1026.7775240572,-1022.52227681773,0.5955982940598,-0.410610381073304,8.93315931108681,-2.21687929898137,-497.130964154996,-124.67175017173,0.0733505509312609,0
-0.0478171886242134,-0.247899599196967,-304.701305438874,1016.86196344751,-462.85594184908,0.660126484180969,-0.280289648251836,65.6515325625146,9.15787322795615,63.1276053301917,156.797765072075,-0.0924895475431502,0
0.099175640596379,0.436398608705111,-423.263857082744,-37.6768274033093,-1165.84248984754,-0.0834585401049599,0.246443512168403,-7.63511365200344,-1.85284094156603,18.5899630948898,185.899676172789,-0.256500064814748,1
-0.149238773292519,-1.48445815963866,-291.68481800319,600.706476102898,-885.815028908994,0.205132826181109,-0.80197130819668,0.523839621333375,0.170644339838336,500.168486038587,-59.348387479522,-0.350233914078356,1
-0.0655073373501975,-1.35724252290508,-137.421298894242,364.278565105449,-549.486398199726,0.0701901512220948,0.635118785487012,-1.91168228002941,-3.49643432095769,352.539123269102,96.4240592492206,-0.0475600695692695,1
-0.0587269102607757,-0.566674966237299,-807.46607958301,408.189470997937,-2145.89426819783,0.259368723281845,0.517429727914775,-5.85479967774053,5.24430776568067,-4.95995436814519,-673.860515500362,-0.0551441518666929,1
-0.102953150683653,-0.432177828822632,-99.0558733065736,434.71590169855,-493.445684186998,0.409115487744113,0.197200111339349,-2.9811332710476,-0.802692839217515,261.273591517833,653.171723307392,-0.0709034479677961,1
-0.147519385113314,-0.443849404578805,-421.451347660895,535.709731414234,-292.209236967505,0.351402856971815,-0.408344863129145,28.6652336371212,-1.38741071621863,179.170371221231,310.968288297989,0.0300036619823598,1
-0.177352040359232,-1.53422753814388,-172.713173113896,526.42460918375,-1679.15996133363,0.420963405425336,0.062932740814329,-1.5150297516208,-1.28656322578956,307.635526067012,52.4865913074173,0.0642601848007947,1
-0.131565622033326,-0.369999569719887,-295.091904857827,581.068145224885,-2002.2693417824,0.397686765085282,0.0590215863606947,-1.05101325841163,5.27588646223,238.209503760641,117.853429160214,-0.044545491138928,1
4.31882131599641,-1.70342009856598,-74.1318016605564,-51.9650712432376,-842.300309629274,-0.227655862386137,-0.869669454724863,1.65503011949873,-1.11960663219904,-357.614678683554,-2105.70734347885,-0.0723755571055684,0
-11.9454745333609,30.0146688279702,324.124857590621,91.4845567901557,-371.400769595293,-0.0162758111896295,-0.606044544976884,6.52478104917222,-6.32357869274983,310.005062623501,-1008.38382125917,0.242046013956803,0
24.9022791247679,-54.8844843446378,-177.418492944254,107.776136178431,-37.8732625819885,-0.0562730276709109,-1.35978807014293,5.72853366231291,8.55412608085921,-274.77901326567,-2175.99643009624,0.321624364374667,0
-1.77773138485954,2.57417724842,27.7654740331691,193.728399570584,-13.8085300525418,-0.0885508394337071,1.44594701475175,20.0049910141423,-0.9742805501217,-265.165267642133,-1673.29704367765,0.382253756494373,0
-14.5665773664318,3.50540519037148,-470.697293908837,69.404941989078,-301.038715479744,-0.0517353055814143,-2.22402537115011,8.84687786610351,-0.912295526415745,-217.311400103727,-1904.06434888958,0.451953072810596,0
17.0164259635429,5.88944753400842,-44.0587901054332,-130.13301846023,-469.449816699467,-0.138637940836795,-1.94223398773201,8.00341959680047,-0.924984476793578,-315.524623494597,-1725.51613586571,0.311990642550951,0
34.7610289849978,2.76488390259515,-233.464349987196,113.283147711069,152.389717118454,-0.0316822527773319,-1.67961339686121,6.07520292648858,-0.790822725407751,-657.24762134131,-1916.00071142803,0.44173789488391,0
-35558.2378179887,3.8208305905141,-320.155701361307,-34.5349727732664,-416.598270085478,-0.0388717509541605,-1.85206673986937,6.62520175035656,-0.896468721305065,-434.053104936587,-2121.36613138554,0.300111843153627,0
1.05745878146832,3.70751790996575,-154.081969375402,-218.618199798389,372.02149303327,0.131050634207839,0.336158581644129,16.4241841044173,1.18942941014159,-274.522506760681,-403.990942866312,-0.0661440376880655,1
9.02299878306829,-26.1933868352505,-179.329804393219,-139.339475244995,1165.50279821884,0.000943586571393151,0.622153260027068,12.2380769319805,2.53997914448318,-735.821019246809,92.9038329397681,0.064211487974668,1
3.23461405208294,36.2804818472977,110.204687711474,12.4889054889227,-973.733051974315,-0.00771910713986168,1.37906985340842,2.21996466669058,-2.36566011923103,-710.186823949152,-215.959391459022,0.00243860730679746,1
9.53833465928124,-2.95405988863684,431.551870291549,-305.702629752219,-7.341349659353,0.0947833931306996,0.919853998050382,-4.75943191230676,0.428228983663149,-537.700192871824,1126.24016500549,-0.0378943184184259,1
2.67847188607447,-1.880003700933,193.328929340129,6.41894519501147,596.894898749826,0.0616230876423383,1.04987630479879,9.42329904028373,0.827676033879427,-620.906726372579,233.144009080421,-0.108068489778286,1
8.89507088112996,-3.74730431089462,-164.664018834055,11.2544784240708,-386.864884617822,0.102610100844314,1.19500953219637,5.39972400707456,0.325104904907092,-512.497499292274,-889.41702252398,-0.0857865120704226,1
4.04946349173272,-0.71015223879869,160.249312678596,-104.462690381062,-343.642883636297,0.214258294912012,-0.0984372377676062,-33.8996485982267,0.173560507042223,-380.852287656991,-209.54648396594,-0.125390188196066,1
-1.63016036856934,-0.466090940084848,-27.659725452575,-10.4574557804626,210.156835578322,-0.0368773631870458,-0.827079868659268,0.00170172820785005,-0.000196431840434182,-686.187340120889,148.739101125058,-0.0615098052011782,1
-18.2706603031696,-1.1883934669715,60.6804458115967,-267.45627873977,-916.50054091974,0.0219850515168614,-0.250809881577823,-5.73352232674294,-0.493293122178028,-500.369029133035,-403.711423164586,-0.103838434347665,0
-25.0299788533362,-4.26913647711669,-517.966586697019,-189.156633307715,-341.497862025739,0.060781341083183,-0.73428897629597,-5.57992107037483,-1.79805405388844,-130.806221578219,579.572216598373,0.195684320721522,0
-84.6824402706268,3.07306188429875,-447.186840262009,-326.743220102144,281.60094013315,0.0559672760463794,-0.991145465231455,-12.3481020702154,-0.885922814061273,-433.061044108817,69.8704124186133,-0.0402294572315651,0
-44.540017884674,5.98023890195701,-283.648713465844,-269.339028890507,-155.059532060266,0.0948377600217314,-1.14494825953684,0.619274820233474,0.0541970201408105,-62.9605156700072,-795.72499657375,0.0849809887622666,0
-27.2019582500458,8.30589311654594,-592.088152453511,-353.387549603307,-166.913325324855,0.129163342990459,-0.733718476249542,-3.27116556044904,-0.313442082471218,-511.233929936468,-81.1960838331561,0.177767552707476,0
-11.2937068571556,2.63106222898307,-259.535611580539,-37.2287247041022,409.377766489837,-0.0175252281105953,-1.14692488021323,2.30775723625493,0.890136539515039,-645.637548816758,-926.898821372002,0.282418160694113,0
-10.2738963405464,5.5233779536381,-833.992774004666,-456.165695735277,-952.974423560943,0.0196137382984096,-0.595809136821506,1.09416303191848,0.686097836753867,-437.973520458369,-839.924435954508,0.0470977495755731,0
-11.9594194301658,3.54764839397743,-896.018714390671,-117.578942212638,-306.956745970987,-0.0780564178170149,-0.104756918291451,2.11193999886897,1.09080404092857,-324.774232129836,-688.267438116816,0.144776769574797,0
86.996333222464,-0.607469928945961,-602.847583324754,-136.539191061851,58.3847837016801,-0.10757277949634,-0.0484314590922548,-7.73015724902038,-0.426288936663428,-1031.23434878274,-107.580412468224,-0.24234903961121,1
-14.2872146459851,-2.66970775718845,-557.369196605028,57.1977175330921,-331.207264807272,-0.0049849664424253,-0.353523414711132,11.247294805801,-2.30043717434601,-141.83796485673,-36.309307346497,-0.113242225580371,1
30.3235040826379,2.32854666434565,-589.508805678604,145.017214857258,-706.042176187879,-0.0941157230304723,-0.999557276670327,6.34996496110391,1.87443118790888,-1162.41527679228,-491.95982878313,-0.260921799981573,1
46.0304744915356,5.90407658245233,-816.177253180553,183.218348179262,-298.716348061469,-0.0243223496442146,-1.05059822089806,-26.71548005162,-0.328252442717966,-396.391330597151,411.214253989083,-0.0786905274327165,1
-25.26604067379,1.65510639094363,-841.025752629728,75.0123366058378,673.28546498122,0.0338405090491278,-0.752901311289675,27.0392848119325,1.90242607344241,-781.110591293358,197.987178261157,-0.0600842533995811,1
20.8081625871655,1.64211727076914,-1078.18219535537,99.4021700503799,146.492512219111,-0.026224080817197,-0.979193387551278,4.18483963521279,0.146492155445224,-625.524811057519,1056.12485664946,-0.116359857647115,1
